Name;Organisation;Country;Pays;Pais;URL;Description;Location;Latitude;Longitude;Has Issue;Issue Type;Code En;Code Fr;Country Slug;Thematic;Portal typology;Code Es
Weather Forecast;Servicio Nacional de Meteorología e Hidrología;Bolivia;Bolivie (État plurinational de);Bolivia;https://www.senamhi.gob.bo/tiemporeal.php;;-16.7146100945, -64.6709317911;;;;;Bolivia - Weather Forecast;Bolivie (État plurinational de) - Weather Forecast;bolivia;Weather Forecast;Public Sector, National Level;Bolivia - Weather Forecast
Opendata La Rochelle;La Rochelle;France;France;Francia;https://opendata.larochelle.fr;portal type : Portail theme : Généraliste geographical coverage : Communale;46.16242102443787, -1.173479985271402;;;;;France - Opendata La Rochelle;France - Opendata La Rochelle;france;Local Government;Public Sector, Local Level;Francia - Opendata La Rochelle
Opendata Agglo Saint Quentinois;Saint Quentin;France;France;Francia;https://opendata.agglo-saintquentinois.fr;portal type : Géoportail theme : Généraliste geographical coverage : Intercommunale;49.84738471179629, 3.2777354703239;;;;;France - Opendata Agglo Saint Quentinois;France - Opendata Agglo Saint Quentinois;france;Local Government,Geospatial;Public Sector, Local Level;Francia - Opendata Agglo Saint Quentinois
Opendata Sète Agglopôle;Sète;France;France;Francia;https://opendata.agglopole.fr;portal type : Portail theme : Généraliste geographical coverage : Intercommunale;43.39175366715987, 3.645297691993262;;;;;France - Opendata Sète Agglopôle;France - Opendata Sète Agglopôle;france;Local Government;Public Sector, Local Level;Francia - Opendata Sète Agglopôle
Atmo Réunion Open Data*;La Réunion;France;France;Francia;https://data-atmoreunion.opendata.arcgis.com;portal type : Géoportail theme : Environnement geographical coverage : Régionale;-21.1332035811, 55.5325090448;;;;;France - Atmo Réunion Open Data*;France - Atmo Réunion Open Data*;france;Environment,Geospatial;Public Sector, Local Level;Francia - Atmo Réunion Open Data*
Géo Plateforme 17;Nouvelle-Aquitaine;France;France;Francia;https://www.geoplateforme17.fr/nos-services/le-geocatalogue;portal type : Géoportail theme : Généraliste geographical coverage : Départementale;45.2068339911, 0.20759372173;;;;;France - Géo Plateforme 17;France - Géo Plateforme 17;france;Local Government,Geospatial;Public Sector, Local Level;Francia - Géo Plateforme 17
Géorep*;Nouvelle-Calédonie;France;France;Francia;https://www.geoportal.gouv.nc/geoportal/catalog/main/home.page;portal type : Géoportail theme : Généraliste geographical coverage : Régionale;-21.31633710438556, 165.71548797297555;;;;;France - Géorep*;France - Géorep*;france;Local Government,Geospatial;Public Sector, Local Level;Francia - Géorep*
nihr;National Institute for Health Research;United Kingdom;;;https://nihr.opendatasoft.com;;51.507408360000056, -0.127698692999956;;;;;;;;;;
prc-digitalwallonia;Agence du Numérique;Belgium;;;https://prc-digitalwallonia.opendatasoft.com;;50.46400000800003, 4.885420010000075;;;;;;;;;;
inai;Instituto Nacional de Acceso a la Información Pública y Protección de Datos Personales;Mexico;;;https://inai.opendatasoft.com;;19.431940000000054, -99.13314999999994;;;;;;;;;;
sports-sgsocialgouv;Ministère des Affaires Sociales et de la Santé;France;;;https://sports-sgsocialgouv.opendatasoft.com;;48.85717000000005, 2.341400000000021;;;;;;;;;;
stap;STAP - Idélis;France;;;https://data.idelis.fr;;46.55941704400004, 2.550539953000054;;;;;;;;;;
sdem;Morbihan Energies;France;;;https://www.opendata56.fr;;47.65834000000007, -2.759849999999971;;;;;;;;;;
bodacc-datadila;DILA;France;;;https://www.bodacc.fr;;48.85717000000005, 2.341400000000021;;;;;;;;;;
Administrative Boundaries;Lands and Mapping Agency Greece;Greece;Grèce;Grecia;https://geodata.gov.gr/dataset/oria-demon-kallikrates;;39.0685372012, 22.9597463407;;;;;Greece - Administrative Boundaries;Grèce - Administrative Boundaries;greece;Geospatial;Public Sector, National Level;Grecia - Administrative Boundaries
Air Quality;Český hydrometeorlogický ústav / Czech Hydrometeorological institute;Czechia;République tchèque;República Checa;https://portal.chmi.cz/files/portal/docs/uoco/isko/tab_roc/2015_enh/pollution_month/month_VOC_CZ.html;;49.7428588895, 15.3384120901;;;;;Czechia - Air Quality;République tchèque - Air Quality;czechia;Environment;Public Sector, National Level;República Checa - Air Quality
Air Quality;Ministerio del Ambiente;Peru;Pérou;Perú;https://sinia.minam.gob.pe/indicador/1405;;-9.16375981826, -74.3756277431;;;;;Peru - Air Quality;Pérou - Air Quality;peru;Environment;Public Sector, National Level;Perú - Air Quality
Draft Legislation;The Grand National Assembly of Turkey;Turkey;Turquie;Turquía;https://www.tbmm.gov.tr/develop/owa/tasari_teklif_sd.sorgu_baslangic;;39.0605953417, 35.1796718918;;;;;Turkey - Draft Legislation;Turquie - Draft Legislation;turkey;Administration;Public Sector, National Level;Turquía - Draft Legislation
Draft Legislation;Sejm RP;Poland;Pologne;Polonia;https://legislacja.rcl.gov.pl/lista?typeId=2;;52.1246100866, 19.4008838547;;;;;Poland - Draft Legislation;Pologne - Draft Legislation;poland;Administration;Public Sector, National Level;Polonia - Draft Legislation
Draft Legislation;Valsts kanceleja /  Saeima;Latvia;Lettonie;Letonia;https://tap.mk.gov.lv/mk/tap;;56.8575344371, 24.9294239686;;;;;Latvia - Draft Legislation;Lettonie - Draft Legislation;latvia;Administration;Public Sector, National Level;Letonia - Draft Legislation
Election Results;Statistics Finland;Finland;Finlande;Finlandia;https://www.stat.fi/til/vaa_en.html;;64.5004220003, 26.2663708649;;;;;Finland - Election Results;Finlande - Election Results;finland;Administration;Public Sector, National Level;Finlandia - Election Results
Election Results;Centrālā vēlēšanu komisija;Latvia;Lettonie;Letonia;https://sv2014.cvk.lv/index_rez.html;;56.8575344371, 24.9294239686;;;;;Latvia - Election Results;Lettonie - Election Results;latvia;Administration;Public Sector, National Level;Letonia - Election Results
Government Budget;Republic of South Africa National Treasury;South Africa;Afrique du Sud;Sudáfrica;https://www.treasury.gov.za/documents/national%20budget;;-28.993203293, 25.088778011;;;;;South Africa - Government Budget;Afrique du Sud - Government Budget;south-africa;Administration,Economy;Public Sector, National Level;Sudáfrica - Government Budget
Government Budget;Treasury Board Secretariat of Canada;Canada;Canada;Canadá;https://www.canada.ca/en/treasury-board-secretariat/services/planned-Government-spending/budgets-expenditures.html;;61.3920172402, -98.2653294337;;;;;Canada - Government Budget;Canada - Government Budget;canada;Administration,Economy;Public Sector, National Level;Canadá - Government Budget
Government Budget;Latvijas Republikas Finanšu ministrija;Latvia;Lettonie;Letonia;https://www.fm.gov.lv/files/valstsbudzets/2017/FMLikp04_131016_proj2017.xls;;56.8575344371, 24.9294239686;;;;;Latvia - Government Budget;Lettonie - Government Budget;latvia;Administration,Economy;Public Sector, National Level;Letonia - Government Budget
Government Budget;Ministry of Finance;Tunisia;Tunisie;Túnez;https://www.finances.gov.tn/index.php?option=com_jdownloads&view=viewcategory&catid=9&Itemid=306&lang=fr;;34.1108585921, 9.56133584499;;;;;Tunisia - Government Budget;Tunisie - Government Budget;tunisia;Administration,Economy;Public Sector, National Level;Túnez - Government Budget
Government Budget;Ministry of Finance;Norway;Norvège;Noruega;https://www.statsbudsjettet.no/Statsbudsjettet-2017/Dokumenter1/Utlisting-av-tabeller-i-dokumentene;;64.4481711399, 14.0848008367;;;;;Norway - Government Budget;Norvège - Government Budget;norway;Administration,Economy;Public Sector, National Level;Noruega - Government Budget
Government Budget;Financial Services and the Treasury Bureau;China, Hong Kong Special Administrative Region;;;https://www.budget.gov.hk/2016/eng/estimates.html;;22.3773617143, 114.110058162;;;;;China, Hong Kong Special Administrative Region - Government Budget;Government Budget;china--hong-kong-special-administrative-region;Administration,Economy;Public Sector, National Level;Government Budget
Government Budget;Ministero dell'Economia e delle Finanze;Italy;Italie;Italia;https://www.rgs.mef.gov.it/_Documenti/VERSIONE-I/OPENDATA/2017/LB/LB_EF_2017_Open_Data_-_Dati.csv;;42.7957823985, 12.0717429704;;;;;Italy - Government Budget;Italie - Government Budget;italy;Administration,Economy;Public Sector, National Level;Italia - Government Budget
Government Budget;Ministry of Finance and National Statistics Bureau;Bhutan;Bhoutan;Bhután;https://www.mof.gov.bt/publications/reports;;27.4154144853, 90.4294348257;;;;;Bhutan - Government Budget;Bhoutan - Government Budget;bhutan;Administration,Economy;Public Sector, National Level;Bhután - Government Budget
Government Budget;Namibia Ministry of Finance;Namibia;Namibie;Namibia;https://www.mof.gov.na;;-22.1332462385, 17.2182775969;;;;;Namibia - Government Budget;Namibie - Government Budget;namibia;Administration,Economy;Public Sector, National Level;Namibia - Government Budget
Government Budget;Ministry of Finance;Romania;Roumanie;Rumania;https://www.mfinante.ro/buget2016.html?pagina=domenii;;45.8436147334, 24.9692587593;;;;;Romania - Government Budget;Roumanie - Government Budget;romania;Administration,Economy;Public Sector, National Level;Rumania - Government Budget
Locations / Zip Codes;SEPOMEX;Mexico;Mexique;México;https://datos.gob.mx/busca/dataset/codigos-postales-coordenadas-y-colonias;;23.9504638656, -102.532885497;;;;;Mexico - Locations / Zip Codes;Mexique - Locations / Zip Codes;mexico;Geospatial;Public Sector, National Level;México - Locations / Zip Codes
National Laws;Ministry of Law and Justice, Legislative Department;India;Inde;India;https://data.gov.in/catalogs/ministry_department/rajya-sabha;;22.326122284, 79.3860086143;;;;;India - National Laws;Inde - National Laws;india;Administration;Public Sector, National Level;India - National Laws
National Laws;Senado Federal;Brazil;Brésil;Brasil;https://legis.senado.leg.br/dadosabertos/docs/resource_LegislacaoService.html#resource_LegislacaoService_listaNormasXml_GET;;-10.7731085226, -53.089819954;;;;;Brazil - National Laws;Brésil - National Laws;brazil;Administration;Public Sector, National Level;Brasil - National Laws
National Laws;Başbakanlık Mevzuatı Geliştirme ve Yayın Genel Müdürlüğü;Turkey;Turquie;Turquía;https://www.resmigazete.gov.tr/default.aspx;;39.0605953417, 35.1796718918;;;;;Turkey - National Laws;Turquie - National Laws;turkey;Administration;Public Sector, National Level;Turquía - National Laws
National Maps;Instituto Geográfico Nacional;Guatemala;Guatemala;Guatemala;https://www.ign.gob.gt/geoportal/index.html;;15.7021351228, -90.3562422681;;;;;Guatemala - National Maps;Guatemala - National Maps;guatemala;Geospatial;Public Sector, National Level;Guatemala - National Maps
National Maps;Survey and Mapping Office, Lands Department;China, Hong Kong Special Administrative Region;;;https://data.gov.hk/en-data/dataset/hk-landsd-openmap-orthophoto-map-of-hong-kong;;22.3773617143, 114.110058162;;;;;China, Hong Kong Special Administrative Region - National Maps;National Maps;china--hong-kong-special-administrative-region;Geospatial;Public Sector, National Level;National Maps
National Statistics;Instituto Nacional de Estadísticas;Chile;Chili;Chile;https://www.ine.cl/canales/chile_estadistico/mercado_del_trabajo/nene/cifrascomunales.php;;-37.8524898213, -71.37398044;;;;;Chile - National Statistics;Chili - National Statistics;chile;Statistics;Public Sector, National Level;Chile - National Statistics
National Statistics;Türkiye İstatistik Kurumu;Turkey;Turquie;Turquía;https://www.turkstat.gov.tr/PreTablo.do?alt_id=1027;;39.0605953417, 35.1796718918;;;;;Turkey - National Statistics;Turquie - National Statistics;turkey;Statistics;Public Sector, National Level;Turquía - National Statistics
National Statistics;Główny Urząd Statystyczny  - Central Statistical Office of Poland;Poland;Pologne;Polonia;https://stat.gov.pl/en/topics/population;;52.1246100866, 19.4008838547;;;;;Poland - National Statistics;Pologne - National Statistics;poland;Statistics;Public Sector, National Level;Polonia - National Statistics
National Statistics;Statistics Finland;Finland;Finlande;Finlandia;https://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__tym__tyti/?tablelist=true#_ga=1.155577341.758652768.1487797244;;64.5004220003, 26.2663708649;;;;;Finland - National Statistics;Finlande - National Statistics;finland;Statistics;Public Sector, National Level;Finlandia - National Statistics
National Statistics;Štatistický úrad SR;Slovakia;Slovaquie;Eslovaquia;https://slovak.statistics.sk;;48.7075312895, 19.4916538823;;;;;Slovakia - National Statistics;Slovaquie - National Statistics;slovakia;Statistics;Public Sector, National Level;Eslovaquia - National Statistics
National Statistics;Statistics Belgium (Statbel), National Bank of Belgium;Belgium;Belgique;Bélgica;https://www.nbb.be/en/statistics?l=nl;;50.6428511636, 4.66398918714;;;;;Belgium - National Statistics;Belgique - National Statistics;belgium;Statistics;Public Sector, National Level;Bélgica - National Statistics
National Statistics;Statistics Botswana;Botswana;Botswana;Botswana;https://www.statsbots.org.bw/labour;;-22.1820040753, 23.8150276167;;;;;Botswana - National Statistics;Botswana - National Statistics;botswana;Statistics;Public Sector, National Level;Botswana - National Statistics
National Statistics;Hellenic Statistical Authority;Greece;Grèce;Grecia;https://www.statistics.gr/en/statistics/-/publication/SEL84/-;;39.0685372012, 22.9597463407;;;;;Greece - National Statistics;Grèce - National Statistics;greece;Statistics;Public Sector, National Level;Grecia - National Statistics
National Statistics;Department of Statistics Singapore;Singapore;Singapour;Singapur;https://www.tablebuilder.singstat.gov.sg;;1.35161482284, 103.808050945;;;;;Singapore - National Statistics;Singapour - National Statistics;singapore;Statistics;Public Sector, National Level;Singapur - National Statistics
National Statistics;Statistics Botswana;Botswana;Botswana;Botswana;https://www.statsbots.org.bw;;-22.1820040753, 23.8150276167;;;;;Botswana - National Statistics;Botswana - National Statistics;botswana;Statistics;Public Sector, National Level;Botswana - National Statistics
Procurement;Ministry of interior of the Czech Republic;Czechia;République tchèque;República Checa;https://www.isvz.cz/ISVZ/Podpora/ISVZ_open_data_vz.aspx;;49.7428588895, 15.3384120901;;;;;Czechia - Procurement;République tchèque - Procurement;czechia;Administration;Public Sector, National Level;República Checa - Procurement
